"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2004",0.776210259563352,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2005",1.22153215551808,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2006",1.92082366098989,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2007",5.09620416183471,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2008",6.56309114693566,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2009",-0.328461542777308,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2010",1.86828643666286,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2011",-1.43457556089221,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2012",-0.661709155190623,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2013",-1.45905518761005,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2014",2.56729387460285,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2015",3.05017301772256,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2016",0.130541681874504,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2017",4.64811277361399,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2018",1.10798963805162,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2019",3.10737393209208,
"PRT","VAACTY","OTHSERVACT","AGRWTH","A","2020",-15.2426958895238,"E"
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1996",0.80030096633718,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1997",6.35284090885702,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1998",6.14515971198284,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1999",5.41380298231808,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2000",6.23637179741464,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2001",1.02612487327036,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2002",0.474874123166517,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2003",-2.32244904005998,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2004",3.38145513925613,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2005",0.551127424896693,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2006",2.86676360503544,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2007",2.66988475724758,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2008",-0.180410616085106,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2009",-1.63096195397443,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2010",3.13270546432373,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2011",-0.305866635830605,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2012",-1.10460107908921,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2013",1.83061265552008,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2014",2.06764755830383,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2015",2.08601520912827,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2016",2.68285190214835,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2017",3.51547736339198,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2018",2.58755556109418,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2019",2.95205257562503,
"PRT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2020",-17.4186954497633,"E"
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","1995",5.44757165864289,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","1996",5.22636206291104,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","1997",4.35371856056107,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","1998",4.05099185292539,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","1999",3.77448189347102,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2000",3.54897533906827,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2001",3.37533131804916,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2002",3.11221110839573,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2003",3.03170293010684,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2004",2.97549598522042,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2005",2.65645852734591,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2006",2.60937749619773,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2007",2.30434712919341,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2008",2.25231166011751,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2009",2.19980447519663,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2010",2.20243746825204,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2011",2.09541895516436,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2012",2.1996344308419,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2013",2.38489988411196,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2014",2.37719073793169,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2015",2.41058123448247,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2016",2.37820104775057,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2017",2.42085683254024,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2018",2.35461325230129,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2019",2.41317658864094,
"PRT","VAACTY","AGRFORTFISH","PC_VA","A","2020",2.41676263958584,"E"
"PRT","VAACTY","CONSTR","PC_VA","A","1995",6.5133407103526,
"PRT","VAACTY","CONSTR","PC_VA","A","1996",6.58717221091783,
"PRT","VAACTY","CONSTR","PC_VA","A","1997",7.0600319268963,
"PRT","VAACTY","CONSTR","PC_VA","A","1998",7.25146791948522,
"PRT","VAACTY","CONSTR","PC_VA","A","1999",7.3079432400661,
"PRT","VAACTY","CONSTR","PC_VA","A","2000",7.64545770436147,
"PRT","VAACTY","CONSTR","PC_VA","A","2001",7.74703726568438,
"PRT","VAACTY","CONSTR","PC_VA","A","2002",7.60048706911205,
"PRT","VAACTY","CONSTR","PC_VA","A","2003",7.16941853888053,
"PRT","VAACTY","CONSTR","PC_VA","A","2004",7.10878489173223,
"PRT","VAACTY","CONSTR","PC_VA","A","2005",6.9376473039399,
"PRT","VAACTY","CONSTR","PC_VA","A","2006",6.74421266978585,
"PRT","VAACTY","CONSTR","PC_VA","A","2007",6.76315241405202,
"PRT","VAACTY","CONSTR","PC_VA","A","2008",6.74238627539763,
"PRT","VAACTY","CONSTR","PC_VA","A","2009",6.27975854372454,
"PRT","VAACTY","CONSTR","PC_VA","A","2010",5.83964962739062,
"PRT","VAACTY","CONSTR","PC_VA","A","2011",5.49175150095645,
"PRT","VAACTY","CONSTR","PC_VA","A","2012",4.86945452083746,
"PRT","VAACTY","CONSTR","PC_VA","A","2013",4.51733643398791,
"PRT","VAACTY","CONSTR","PC_VA","A","2014",4.16709586115885,
"PRT","VAACTY","CONSTR","PC_VA","A","2015",4.08353353163216,
"PRT","VAACTY","CONSTR","PC_VA","A","2016",4.02697513583384,
"PRT","VAACTY","CONSTR","PC_VA","A","2017",4.04634046058691,
"PRT","VAACTY","CONSTR","PC_VA","A","2018",4.2057929354401,
"PRT","VAACTY","CONSTR","PC_VA","A","2019",4.35879986963412,
"PRT","VAACTY","CONSTR","PC_VA","A","2020",4.84468301307671,"E"
"PRT","VAACTY","INDUSENRG","PC_VA","A","1995",21.6463717908602,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1996",22.3744756479337,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1997",22.1638482010401,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1998",21.7282436815885,
"PRT","VAACTY","INDUSENRG","PC_VA","A","1999",21.2294108813805,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2000",20.2711182871714,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2001",19.7776170793549,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2002",19.2561123373096,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2003",18.7083237268,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2004",18.3187267539728,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2005",17.7222339062644,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2006",17.7470619943238,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2007",17.6316743055081,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2008",16.6392787407957,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2009",16.1140430888239,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2010",16.8433524890259,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2011",16.610461407837,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2012",16.9810192894566,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2013",16.9564940127407,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2014",17.5159137642488,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2015",18.2654674229843,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2016",18.2237426360161,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2017",18.0352748209836,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2018",18.1078527884315,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2019",17.4011387541208,
"PRT","VAACTY","INDUSENRG","PC_VA","A","2020",17.3775948572605,"E"
"PRT","VAACTY","MFG","PC_VA","A","1995",18.0871431178279,
"PRT","VAACTY","MFG","PC_VA","A","1996",18.8710190053533,
"PRT","VAACTY","MFG","PC_VA","A","1997",18.7838949802899,
"PRT","VAACTY","MFG","PC_VA","A","1998",18.2984827792265,
"PRT","VAACTY","MFG","PC_VA","A","1999",17.9361564583761,
"PRT","VAACTY","MFG","PC_VA","A","2000",17.1749357663677,
"PRT","VAACTY","MFG","PC_VA","A","2001",16.7331464147121,
"PRT","VAACTY","MFG","PC_VA","A","2002",16.2242249773736,
"PRT","VAACTY","MFG","PC_VA","A","2003",15.4105864323782,
"PRT","VAACTY","MFG","PC_VA","A","2004",14.9255133475215,
"PRT","VAACTY","MFG","PC_VA","A","2005",14.4923885365109,
"PRT","VAACTY","MFG","PC_VA","A","2006",14.2947614410336,
"PRT","VAACTY","MFG","PC_VA","A","2007",14.11980943465,
"PRT","VAACTY","MFG","PC_VA","A","2008",13.6503795774989,
"PRT","VAACTY","MFG","PC_VA","A","2009",12.5553459876495,
"PRT","VAACTY","MFG","PC_VA","A","2010",13.1904912348482,
"PRT","VAACTY","MFG","PC_VA","A","2011",12.9597906283523,
"PRT","VAACTY","MFG","PC_VA","A","2012",13.0256921269601,
"PRT","VAACTY","MFG","PC_VA","A","2013",13.1402287041604,
"PRT","VAACTY","MFG","PC_VA","A","2014",13.5014587407704,
"PRT","VAACTY","MFG","PC_VA","A","2015",13.9376637909848,
"PRT","VAACTY","MFG","PC_VA","A","2016",13.9912090329499,
"PRT","VAACTY","MFG","PC_VA","A","2017",14.256354180636,
"PRT","VAACTY","MFG","PC_VA","A","2018",14.1775961408973,
"PRT","VAACTY","MFG","PC_VA","A","2019",13.7442097105355,
"PRT","VAACTY","MFG","PC_VA","A","2020",13.6163301584994,"E"
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1995",2.00311540806706,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1996",2.17087152018296,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1997",2.17318894766789,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1998",2.07296627640683,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","1999",2.1392871445343,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2000",2.33478601066865,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2001",2.25926971592974,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2002",2.38740595849056,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2003",2.45658936424647,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2004",2.47050891077273,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2005",2.47682313758924,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2006",2.48547919281897,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2007",2.53599288823875,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2008",2.70154575075259,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2009",2.78881288403868,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2010",2.84496572391773,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2011",2.89209004894581,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2012",2.94865613603347,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2013",2.83492821377491,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2014",2.87841138824048,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2015",2.88372058314264,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2016",2.85189216466923,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2017",2.91873280388582,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2018",2.91345069938134,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2019",2.93094864677057,
"PRT","VAACTY","OTHSERVACT","PC_VA","A","2020",2.693247143697,"E"
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1995",22.6325883930693,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1996",22.2949009123867,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1997",22.7740962472265,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1998",22.8613022676908,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","1999",22.5425719988726,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2000",22.6645285657488,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2001",22.6154153915457,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2002",22.6759383625216,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2003",22.4503193152972,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2004",22.4749020228309,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2005",22.317325112649,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2006",22.3596179757616,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2007",22.469542022351,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2008",22.240795264142,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2009",22.86127468527,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2010",22.7744557291463,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2011",23.5558752922234,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2012",24.4696739987316,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2013",24.6494609326782,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2014",24.6106078934346,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2015",24.7066053024651,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2016",24.6923942737468,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2017",24.6527707572848,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2018",24.3265787199015,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2019",24.2668456692165,
"PRT","VAACTY","WHLEHTELTRANSP","PC_VA","A","2020",20.8122733902624,"E"
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1996",5.99724446351737,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1997",4.61558677242758,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1998",-0.386489009590087,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","1999",-23.8448522934263,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2000",14.6498140665065,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2001",32.5000146367453,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2002",5.74909196956441,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2003",4.68623559316132,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2004",1.01008353944342,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2005",6.11172358745174,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2006",22.4941473211737,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2007",26.3491178825127,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2008",20.0059991129654,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2009",-3.19388677106669,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2010",-22.9314203738196,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2011",17.6102685285795,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2012",-1.64311381988737,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2013",22.4000879692046,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2014",32.6975307899966,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2015",-16.2827963248759,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2016",8.58855910461072,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2017",-6.10020883834066,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2018",13.2490478507034,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2019",-18.3785855160465,
"SVK","VAACTY","AGRFORTFISH","AGRWTH","A","2020",4.29157708886963,
"SVK","VAACTY","CONSTR","AGRWTH","A","1996",41.992558923058,
"SVK","VAACTY","CONSTR","AGRWTH","A","1997",-1.64923732560424,
"SVK","VAACTY","CONSTR","AGRWTH","A","1998",6.99034884936994,
"SVK","VAACTY","CONSTR","AGRWTH","A","1999",-22.2322078056982,
"SVK","VAACTY","CONSTR","AGRWTH","A","2000",3.21255696977633,
"SVK","VAACTY","CONSTR","AGRWTH","A","2001",-0.000508933417332,
"SVK","VAACTY","CONSTR","AGRWTH","A","2002",17.1643757881692,
"SVK","VAACTY","CONSTR","AGRWTH","A","2003",-0.392367237863097,
"SVK","VAACTY","CONSTR","AGRWTH","A","2004",9.01950095861673,
"SVK","VAACTY","CONSTR","AGRWTH","A","2005",6.00149203708778,
"SVK","VAACTY","CONSTR","AGRWTH","A","2006",18.3141597213986,
"SVK","VAACTY","CONSTR","AGRWTH","A","2007",9.60726366744673,
"SVK","VAACTY","CONSTR","AGRWTH","A","2008",23.1071415951828,
"SVK","VAACTY","CONSTR","AGRWTH","A","2009",-1.84111622504145,
"SVK","VAACTY","CONSTR","AGRWTH","A","2010",-4.52150358785876,
"SVK","VAACTY","CONSTR","AGRWTH","A","2011",-2.29568012705678,
"SVK","VAACTY","CONSTR","AGRWTH","A","2012",9.20476602354248,
"SVK","VAACTY","CONSTR","AGRWTH","A","2013",-14.1102414426145,
"SVK","VAACTY","CONSTR","AGRWTH","A","2014",4.81416792068386,
"SVK","VAACTY","CONSTR","AGRWTH","A","2015",5.78583805602563,
"SVK","VAACTY","CONSTR","AGRWTH","A","2016",-0.317673913525253,
"SVK","VAACTY","CONSTR","AGRWTH","A","2017",7.95853129690454,
"SVK","VAACTY","CONSTR","AGRWTH","A","2018",0.47166998192069,
"SVK","VAACTY","CONSTR","AGRWTH","A","2019",-16.1957625351067,
"SVK","VAACTY","CONSTR","AGRWTH","A","2020",-7.70436199884755,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1996",9.81329513476787,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1997",1.44485213053916,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1998",12.5559285582897,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","1999",4.71742672260488,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2000",6.7646832470651,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2001",8.87000476647955,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2002",6.88629571773257,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2003",17.6730205286372,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2004",18.2461872226235,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2005",6.53362772273414,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2006",16.8523344622479,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2007",11.3618331340911,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2008",0.070353179701041,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2009",-17.8178525543215,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2010",20.0365613714887,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2011",5.29675820687963,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2012",-0.220880610355265,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2013",-2.00824482152729,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2014",16.7546999259812,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2015",8.81643228748946,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2016",-1.2391464713264,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2017",-0.437700996706404,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2018",8.78220363749646,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2019",10.2983523492583,
"SVK","VAACTY","INDUSENRG","AGRWTH","A","2020",-14.3669363014647,
"SVK","VAACTY","MFG","AGRWTH","A","1996",2.05165764390746,
"SVK","VAACTY","MFG","AGRWTH","A","1997",6.60564535772312,
"SVK","VAACTY","MFG","AGRWTH","A","1998",16.2207517934255,
"SVK","VAACTY","MFG","AGRWTH","A","1999",-0.167213513185077,
"SVK","VAACTY","MFG","AGRWTH","A","2000",12.7668144137535,
"SVK","VAACTY","MFG","AGRWTH","A","2001",16.6581310962863,
"SVK","VAACTY","MFG","AGRWTH","A","2002",3.21893998245628,
"SVK","VAACTY","MFG","AGRWTH","A","2003",17.0650803693516,
"SVK","VAACTY","MFG","AGRWTH","A","2004",20.6031827659539,
"SVK","VAACTY","MFG","AGRWTH","A","2005",13.1795650157418,
"SVK","VAACTY","MFG","AGRWTH","A","2006",12.3488189699849,
"SVK","VAACTY","MFG","AGRWTH","A","2007",10.20592796638,
"SVK","VAACTY","MFG","AGRWTH","A","2008",3.20749201860056,
"SVK","VAACTY","MFG","AGRWTH","A","2009",-14.8665542382978,
"SVK","VAACTY","MFG","AGRWTH","A","2010",28.6083434713293,
"SVK","VAACTY","MFG","AGRWTH","A","2011",3.98597198192268,
"SVK","VAACTY","MFG","AGRWTH","A","2012",0.300342347431229,
"SVK","VAACTY","MFG","AGRWTH","A","2013",-0.997260502418355,
"SVK","VAACTY","MFG","AGRWTH","A","2014",20.1225266509359,
"SVK","VAACTY","MFG","AGRWTH","A","2015",12.5243153799061,
"SVK","VAACTY","MFG","AGRWTH","A","2016",-1.13495533469547,
"SVK","VAACTY","MFG","AGRWTH","A","2017",1.03282760886609,
"SVK","VAACTY","MFG","AGRWTH","A","2018",11.7264726799477,
"SVK","VAACTY","MFG","AGRWTH","A","2019",7.36138378832568,
"SVK","VAACTY","MFG","AGRWTH","A","2020",-16.042179149863,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1996",51.7284843971908,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1997",-3.59139430020213,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1998",-21.8580825474186,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","1999",0.936344542009156,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2000",-20.0328008956487,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2001",3.6977976452762,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2002",5.73890262074021,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2003",-10.6787950235272,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2004",-0.291876308774831,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2005",25.6121384605643,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2006",3.59052290425484,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2007",17.2089683121822,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2008",-22.1538055453343,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2009",31.410442097132,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2010",10.3487577808242,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2011",1.35844527892842,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2012",4.41064246674229,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2013",-2.23831049040685,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2014",0.843560721292312,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2015",8.0403335776106,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2016",-11.7437014761752,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2017",-4.73532466511607,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2018",-1.09865511150761,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2019",13.8251139523242,
"SVK","VAACTY","OTHSERVACT","AGRWTH","A","2020",-23.4168988940172,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1996",22.6103701533054,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1997",11.0879305316246,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1998",10.7636350224784,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1999",6.06052876678323,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2000",0.710273497458508,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2001",4.85795599877224,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2002",-2.97729682179136,
"SVK","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2003",7.27712300203974,
